Factura;Fecha;ID_Canal;Cliente;Tipo_Cliente;ID_Vehiculo;Costo_Vehiculo;Precio_Venta;ID_SEDE;ID_Vendedor
9992;29/06/2023 0:00;3;830;Persona;171;16800;19700;4;2
9993;29/06/2023 0:00;3;274;Persona;104;17400;20600;4;2
9994;30/06/2023 0:00;3;725;Persona;83;17300;18600;4;2
9995;30/06/2023 0:00;3;911;Persona;70;17300;19700;1;9
9996;30/06/2023 0:00;3;398;Persona;49;17300;20100;1;9
9997;30/06/2023 0:00;3;488;Persona;129;17800;18900;1;9
9998;30/06/2023 0:00;3;557;Persona;6;17100;19200;1;9
9999;30/06/2023 0:00;4;321;Persona;94;17500;22400;2;8
10000;30/06/2023 0:00;4;211;Persona;163;17800;20600;2;8
10001;30/06/2023 0:00;4;595;Persona;107;17300;21000;2;8
10002;30/06/2023 0:00;4;874;Persona;100;18100;21900;4;2
10003;30/06/2023 0:00;4;990;Persona;20;17600;21600;4;2
10004;30/06/2023 0:00;4;380;Persona;128;17500;19000;4;2
10005;30/06/2023 0:00;2;96;Persona;162;18500;21500;4;3
10006;30/06/2023 0:00;2;472;Persona;165;16900;19400;4;3
10007;30/06/2023 0:00;2;361;Persona;62;17100;19100;4;3
10008;30/06/2023 0:00;2;307;Persona;145;17400;19500;4;3
10009;30/06/2023 0:00;1;198;Persona;119;17300;21900;4;5
10010;01/07/2023 0:00;1;557;Persona;8;18300;23200;4;5
10011;01/07/2023 0:00;1;867;Persona;69;17800;20600;4;5
10012;01/07/2023 0:00;1;422;Persona;125;17300;18700;4;5
10013;01/07/2023 0:00;4;794;Empresa;48;17100;21300;4;12
10014;01/07/2023 0:00;4;762;Empresa;162;18500;22900;4;12
10015;01/07/2023 0:00;4;1170;Empresa;43;18400;22800;4;12
10016;01/07/2023 0:00;2;835;Persona;171;16800;18500;4;10
10017;01/07/2023 0:00;2;878;Persona;16;17800;21900;4;10
10018;01/07/2023 0:00;2;229;Persona;122;17000;19100;4;10
10019;01/07/2023 0:00;2;500;Persona;116;17700;20900;4;10
10020;01/07/2023 0:00;2;185;Persona;82;17700;21500;2;8
10021;01/07/2023 0:00;2;780;Persona;96;17200;21700;2;8
10022;01/07/2023 0:00;2;626;Persona;137;17800;22300;2;8
10023;01/07/2023 0:00;2;588;Persona;159;17400;21500;2;8
10024;01/07/2023 0:00;1;366;Persona;42;17600;22500;2;11
10025;01/07/2023 0:00;1;813;Persona;22;18000;23300;2;11
10026;01/07/2023 0:00;1;1177;Persona;159;17400;20000;2;11
10027;01/07/2023 0:00;3;840;Persona;179;17500;19600;3;6
10028;01/07/2023 0:00;3;921;Persona;171;16800;19900;3;6
10029;01/07/2023 0:00;3;867;Persona;83;17300;18900;3;6
10030;01/07/2023 0:00;3;568;Persona;121;17100;20400;3;6
10031;01/07/2023 0:00;3;1105;Persona;77;17300;20500;1;9
10032;01/07/2023 0:00;3;589;Persona;30;17400;20100;1;9
10033;01/07/2023 0:00;3;538;Persona;145;17400;20400;1;9
10034;01/07/2023 0:00;3;825;Persona;173;17500;21800;1;9
10035;01/07/2023 0:00;2;1012;Persona;104;17400;18800;4;7
10036;01/07/2023 0:00;2;385;Persona;6;17100;21600;4;7
10037;01/07/2023 0:00;2;165;Persona;73;17100;21500;4;7
10038;02/07/2023 0:00;2;273;Persona;43;18400;23300;4;7
10039;02/07/2023 0:00;4;778;Empresa;12;17400;22100;4;5
10040;02/07/2023 0:00;4;1134;Empresa;131;17000;19900;4;5
10041;02/07/2023 0:00;4;445;Empresa;82;17700;18700;4;5
10042;02/07/2023 0:00;2;974;Persona;19;17000;21900;4;12
10043;02/07/2023 0:00;2;63;Persona;22;18000;21300;4;12
10044;02/07/2023 0:00;2;897;Persona;12;17400;21400;4;12
10045;02/07/2023 0:00;2;743;Persona;86;17000;21100;4;12
10046;02/07/2023 0:00;2;901;Persona;131;17000;18600;3;6
10047;02/07/2023 0:00;2;96;Persona;27;17400;19700;3;6
10048;02/07/2023 0:00;2;602;Persona;126;18100;19100;3;6
10049;02/07/2023 0:00;2;790;Empresa;136;17600;18800;4;2
10050;02/07/2023 0:00;2;1070;Empresa;115;18400;22900;4;2
10051;02/07/2023 0:00;2;486;Empresa;12;17400;19200;4;2
10052;02/07/2023 0:00;2;435;Empresa;101;17500;20700;4;2
10053;03/07/2023 0:00;1;654;Persona;31;16500;18600;4;1
10054;03/07/2023 0:00;1;288;Persona;40;17000;19100;4;1
10055;03/07/2023 0:00;1;1166;Persona;129;17800;20300;4;1
10056;03/07/2023 0:00;1;873;Persona;69;17800;20100;4;1
10057;04/07/2023 0:00;1;667;Persona;6;17100;22000;4;2
10058;04/07/2023 0:00;1;1128;Persona;38;18100;19800;4;2
10059;04/07/2023 0:00;1;1083;Persona;111;17500;18600;4;2
10060;04/07/2023 0:00;1;145;Persona;45;17500;20600;4;2
10061;04/07/2023 0:00;1;836;Persona;7;17800;18800;4;12
10062;04/07/2023 0:00;1;386;Persona;125;17300;18600;4;12
10063;04/07/2023 0:00;1;689;Persona;66;18400;21600;4;12
10064;04/07/2023 0:00;1;171;Persona;139;17100;19500;4;12
10065;04/07/2023 0:00;4;738;Persona;87;18000;22800;4;1
10066;04/07/2023 0:00;4;371;Persona;113;18000;21000;4;1
10067;04/07/2023 0:00;4;622;Persona;152;16600;19000;4;1
10068;04/07/2023 0:00;4;97;Persona;82;17700;22600;4;1
10069;04/07/2023 0:00;4;925;Persona;75;17000;20000;2;11
10070;04/07/2023 0:00;4;560;Persona;164;16800;19300;2;11
10071;04/07/2023 0:00;4;46;Persona;108;18300;22500;2;11
10072;04/07/2023 0:00;4;437;Persona;126;18100;21300;2;11
10073;04/07/2023 0:00;3;1088;Persona;111;17500;18500;4;5
10074;04/07/2023 0:00;3;542;Persona;90;17400;19700;4;5
10075;04/07/2023 0:00;3;119;Persona;139;17100;19900;4;5
10076;04/07/2023 0:00;3;1140;Persona;18;17500;22500;4;5
10077;05/07/2023 0:00;2;275;Persona;93;16800;21200;3;6
10078;05/07/2023 0:00;2;583;Persona;15;17200;19000;3;6
10079;05/07/2023 0:00;2;816;Persona;169;18000;19100;3;6
10080;05/07/2023 0:00;2;935;Persona;95;17700;22100;3;6
10081;05/07/2023 0:00;2;135;Persona;148;17000;21000;4;10
10082;05/07/2023 0:00;2;968;Persona;144;17200;18700;4;10
10083;05/07/2023 0:00;2;1059;Persona;169;18000;19700;4;10
10084;05/07/2023 0:00;2;435;Persona;100;18100;21000;4;10
10085;05/07/2023 0:00;2;629;Persona;148;17000;21200;4;2
10086;05/07/2023 0:00;2;16;Persona;73;17100;20600;4;2
10087;05/07/2023 0:00;2;44;Persona;79;17700;21500;4;2
10088;05/07/2023 0:00;2;89;Persona;90;17400;19500;4;2
10089;05/07/2023 0:00;2;777;Persona;13;17300;19900;4;2
10090;05/07/2023 0:00;2;119;Persona;25;17500;22000;4;2
10091;05/07/2023 0:00;2;1019;Persona;48;17100;18300;4;2
10092;05/07/2023 0:00;2;313;Persona;54;17800;20700;4;2
10093;06/07/2023 0:00;1;291;Persona;161;16600;21200;4;12
10094;06/07/2023 0:00;1;18;Persona;15;17200;22300;4;12
10095;06/07/2023 0:00;1;543;Persona;69;17800;19700;4;12
10096;06/07/2023 0:00;1;1070;Persona;48;17100;21600;4;12
10097;06/07/2023 0:00;3;1032;Persona;47;17300;19900;1;4
10098;06/07/2023 0:00;3;931;Persona;151;17200;20500;1;4
10099;06/07/2023 0:00;3;869;Persona;8;18300;19500;1;4
10100;06/07/2023 0:00;3;761;Persona;88;17000;18700;1;4
10101;06/07/2023 0:00;4;982;Persona;178;17400;20600;4;5
10102;06/07/2023 0:00;4;1055;Persona;20;17600;19100;4;5
10103;06/07/2023 0:00;4;733;Persona;122;17000;21000;4;5
10104;06/07/2023 0:00;4;483;Persona;78;17200;20000;4;5
10105;07/07/2023 0:00;2;88;Empresa;144;17200;18200;4;12
10106;07/07/2023 0:00;2;908;Empresa;35;18000;21600;4;12
10107;07/07/2023 0:00;2;669;Empresa;18;17500;18900;4;12
10108;07/07/2023 0:00;2;778;Empresa;150;17600;19400;4;12
10109;07/07/2023 0:00;2;506;Empresa;121;17100;20200;2;11
10110;07/07/2023 0:00;2;696;Empresa;83;17300;21400;2;11
10111;07/07/2023 0:00;2;952;Empresa;147;17300;20600;2;11
10112;07/07/2023 0:00;2;892;Empresa;58;17600;19400;2;11
10113;07/07/2023 0:00;1;394;Persona;152;16600;21200;1;4
10114;07/07/2023 0:00;1;361;Persona;20;17600;21200;1;4
10115;07/07/2023 0:00;1;1095;Persona;30;17400;20700;1;4
10116;07/07/2023 0:00;1;906;Persona;119;17300;20100;1;4
10117;07/07/2023 0:00;3;665;Persona;6;17100;21500;1;9
10118;07/07/2023 0:00;3;56;Persona;79;17700;21900;1;9
10119;07/07/2023 0:00;3;995;Persona;129;17800;21200;1;9
10120;07/07/2023 0:00;3;1115;Persona;78;17200;22300;1;9
10121;07/07/2023 0:00;3;571;Persona;111;17500;19800;3;6
10122;07/07/2023 0:00;3;32;Persona;51;17500;22600;3;6
10123;07/07/2023 0:00;3;169;Persona;2;16800;20300;3;6
10124;07/07/2023 0:00;3;733;Persona;173;17500;21500;3;6
10125;07/07/2023 0:00;2;774;Persona;178;17400;19700;1;9
10126;07/07/2023 0:00;2;530;Persona;71;17800;20800;1;9
10127;07/07/2023 0:00;2;1020;Persona;4;17700;21400;1;9
10128;07/07/2023 0:00;2;1045;Persona;106;17600;22200;1;9
10129;07/07/2023 0:00;4;72;Persona;70;17300;19800;4;7
10130;07/07/2023 0:00;4;1058;Persona;115;18400;23500;4;7
10131;07/07/2023 0:00;4;558;Persona;8;18300;21100;4;7
10132;08/07/2023 0:00;3;246;Empresa;87;18000;20100;2;11
10133;08/07/2023 0:00;3;1087;Empresa;150;17600;18900;2;11
10134;08/07/2023 0:00;3;53;Empresa;116;17700;22600;2;11
10135;08/07/2023 0:00;3;1162;Empresa;5;17200;21400;2;11
10136;08/07/2023 0:00;3;211;Persona;136;17600;18900;4;1
10137;08/07/2023 0:00;3;363;Persona;132;17200;22200;4;1
10138;08/07/2023 0:00;3;604;Persona;28;17800;21600;4;1
10139;08/07/2023 0:00;3;551;Persona;50;16300;19800;4;1
10140;08/07/2023 0:00;3;891;Persona;48;17100;19000;4;3
10141;08/07/2023 0:00;3;700;Persona;142;17200;21200;4;3
10142;08/07/2023 0:00;3;1069;Persona;158;17400;21200;4;3
10143;08/07/2023 0:00;3;790;Persona;129;17800;21500;4;3
10144;08/07/2023 0:00;4;553;Persona;48;17100;18500;4;1
10145;08/07/2023 0:00;4;986;Persona;143;17700;22900;4;1
10146;08/07/2023 0:00;4;78;Persona;43;18400;23300;4;1
10147;08/07/2023 0:00;4;269;Persona;176;17600;21200;4;1
10148;08/07/2023 0:00;4;930;Persona;74;18100;22100;2;8
10149;08/07/2023 0:00;4;75;Persona;81;17400;20900;2;8
10150;08/07/2023 0:00;4;1008;Persona;166;18200;22500;2;8
10151;08/07/2023 0:00;4;1079;Persona;69;17800;22300;2;8
10152;08/07/2023 0:00;3;200;Persona;71;17800;19200;4;10
10153;08/07/2023 0:00;3;1161;Persona;172;17700;21100;4;10
10154;08/07/2023 0:00;3;329;Persona;16;17800;22900;4;10
10155;08/07/2023 0:00;3;812;Persona;41;17600;19700;4;10
10156;08/07/2023 0:00;1;1061;Persona;100;18100;20000;4;12
10157;08/07/2023 0:00;1;602;Persona;117;16800;21200;4;12
10158;08/07/2023 0:00;1;187;Persona;122;17000;22100;4;12
10159;09/07/2023 0:00;1;803;Persona;29;17700;19500;4;12
10160;09/07/2023 0:00;1;788;Empresa;66;18400;20300;3;6
10161;09/07/2023 0:00;1;99;Empresa;58;17600;19100;3;6
10162;09/07/2023 0:00;1;235;Empresa;105;18200;22900;3;6
10163;09/07/2023 0:00;1;443;Empresa;157;18100;23400;3;6
10164;09/07/2023 0:00;1;184;Persona;10;16300;19200;4;1
10165;09/07/2023 0:00;1;1067;Persona;14;16800;19000;4;1
10166;09/07/2023 0:00;1;377;Persona;108;18300;23300;4;1
10167;09/07/2023 0:00;1;814;Persona;109;17700;21100;4;1
10168;09/07/2023 0:00;4;1127;Persona;1;16800;18300;4;2
10169;09/07/2023 0:00;4;775;Persona;111;17500;22400;4;2
10170;09/07/2023 0:00;4;1044;Persona;57;17700;18600;4;2
10171;09/07/2023 0:00;4;435;Persona;55;17800;18700;4;2
10172;09/07/2023 0:00;4;177;Persona;15;17200;20000;4;2
10173;09/07/2023 0:00;4;1063;Persona;135;17800;21900;4;2
10174;09/07/2023 0:00;4;796;Persona;159;17400;19800;4;2
10175;09/07/2023 0:00;4;166;Persona;7;17800;19100;4;2
10176;09/07/2023 0:00;3;276;Persona;21;18000;20200;1;4
10177;09/07/2023 0:00;3;987;Persona;1;16800;21000;1;4
10178;09/07/2023 0:00;3;414;Persona;177;16600;21200;1;4
10179;09/07/2023 0:00;3;800;Persona;144;17200;19800;1;4
10180;09/07/2023 0:00;2;117;Persona;176;17600;19900;2;8
10181;10/07/2023 0:00;2;767;Persona;93;16800;20900;2;8
10182;10/07/2023 0:00;2;1102;Persona;152;16600;20000;2;8
10183;10/07/2023 0:00;2;1161;Persona;100;18100;21700;2;8
10184;10/07/2023 0:00;2;957;Persona;129;17800;20800;4;12
10185;10/07/2023 0:00;2;1022;Persona;133;17500;21400;4;12
10186;10/07/2023 0:00;2;321;Persona;132;17200;20500;4;12
10187;10/07/2023 0:00;1;802;Persona;122;17000;19200;4;3
10188;10/07/2023 0:00;1;95;Persona;85;17600;20700;4;3
10189;10/07/2023 0:00;1;226;Persona;62;17100;19300;4;3
10190;10/07/2023 0:00;1;431;Persona;1;16800;21200;4;3
10191;10/07/2023 0:00;1;705;Persona;160;16800;20800;4;10
10192;10/07/2023 0:00;1;164;Persona;170;17400;19100;4;10
10193;10/07/2023 0:00;1;606;Persona;130;17900;19600;4;10
10194;10/07/2023 0:00;1;949;Persona;58;17600;21500;4;10
10195;10/07/2023 0:00;3;926;Persona;52;17800;21700;4;12
10196;10/07/2023 0:00;3;348;Persona;94;17500;22500;4;12
10197;10/07/2023 0:00;3;984;Persona;160;16800;21700;4;12
10198;10/07/2023 0:00;3;219;Persona;178;17400;19400;4;12
10199;10/07/2023 0:00;4;384;Persona;34;17500;21900;3;6
10200;10/07/2023 0:00;4;959;Persona;113;18000;23300;3;6
10201;10/07/2023 0:00;4;220;Persona;129;17800;19700;3;6
10202;10/07/2023 0:00;2;535;Persona;166;18200;20100;4;5
10203;10/07/2023 0:00;2;1054;Persona;145;17400;22300;4;5
10204;10/07/2023 0:00;2;291;Persona;30;17400;22200;4;5
10205;10/07/2023 0:00;2;1040;Persona;35;18000;20000;4;5
10206;10/07/2023 0:00;2;134;Persona;33;17100;19000;2;8
10207;10/07/2023 0:00;2;694;Persona;92;17500;21800;2;8
10208;10/07/2023 0:00;2;589;Persona;65;17100;20600;2;8
10209;10/07/2023 0:00;2;386;Persona;169;18000;18900;2;8
10210;10/07/2023 0:00;2;895;Empresa;112;17500;19100;1;4
10211;10/07/2023 0:00;2;258;Empresa;12;17400;20400;1;4
10212;10/07/2023 0:00;2;98;Empresa;170;17400;20300;1;4
10213;11/07/2023 0:00;2;191;Empresa;105;18200;21300;1;4
10214;11/07/2023 0:00;3;240;Persona;103;18000;22500;3;6
10215;11/07/2023 0:00;3;94;Persona;25;17500;20100;3;6
10216;11/07/2023 0:00;3;779;Persona;86;17000;18600;3;6
10217;11/07/2023 0:00;2;436;Persona;117;16800;19300;1;4
10218;11/07/2023 0:00;2;884;Persona;66;18400;23500;1;4
10219;11/07/2023 0:00;2;560;Persona;131;17000;20100;1;4
10220;11/07/2023 0:00;2;597;Persona;119;17300;22000;1;4
10221;11/07/2023 0:00;4;1034;Persona;10;16300;17600;1;9
10222;11/07/2023 0:00;4;240;Persona;145;17400;20900;1;9
10223;11/07/2023 0:00;4;542;Persona;44;17900;21100;1;9
10224;11/07/2023 0:00;4;875;Persona;133;17500;20300;1;9
10225;12/07/2023 0:00;4;98;Persona;52;17800;19700;4;12
10226;12/07/2023 0:00;4;1158;Persona;54;17800;21900;4;12
10227;12/07/2023 0:00;4;152;Persona;74;18100;19100;4;12
10228;12/07/2023 0:00;4;433;Persona;56;17400;21600;4;12
10229;12/07/2023 0:00;2;355;Persona;40;17000;20600;4;10
10230;12/07/2023 0:00;2;862;Persona;98;18000;21800;4;10
10231;12/07/2023 0:00;2;19;Persona;76;17700;20800;4;10
10232;12/07/2023 0:00;1;45;Persona;53;16800;18500;4;1
10233;12/07/2023 0:00;1;265;Persona;67;17700;22100;4;1
10234;12/07/2023 0:00;1;274;Persona;168;17500;18400;4;1
10235;12/07/2023 0:00;1;353;Persona;10;16300;20700;4;1
10236;12/07/2023 0:00;1;253;Empresa;103;18000;20400;4;7
10237;12/07/2023 0:00;1;1151;Empresa;167;18200;22400;4;7
10238;12/07/2023 0:00;1;845;Empresa;162;18500;19900;4;7
10239;12/07/2023 0:00;1;373;Empresa;106;17600;22300;4;7
10240;12/07/2023 0:00;4;52;Empresa;34;17500;19100;4;3
10241;13/07/2023 0:00;4;845;Empresa;153;17200;19800;4;3
10242;13/07/2023 0:00;4;863;Empresa;98;18000;20600;4;3
10243;13/07/2023 0:00;4;828;Empresa;12;17400;21900;4;3
10244;13/07/2023 0:00;3;1170;Empresa;88;17000;18500;4;7
10245;13/07/2023 0:00;3;929;Empresa;68;17300;21400;4;7
10246;13/07/2023 0:00;3;998;Empresa;134;18000;20300;4;7
10247;13/07/2023 0:00;3;668;Empresa;117;16800;20000;4;7
10248;13/07/2023 0:00;3;1036;Persona;122;17000;21500;4;3
10249;13/07/2023 0:00;3;180;Persona;61;17600;21300;4;3
10250;13/07/2023 0:00;3;1143;Persona;152;16600;18600;4;3
10251;13/07/2023 0:00;3;353;Persona;77;17300;21600;4;3
10252;13/07/2023 0:00;3;70;Persona;34;17500;19600;1;9
10253;13/07/2023 0:00;3;351;Persona;126;18100;21600;1;9
10254;13/07/2023 0:00;3;885;Persona;68;17300;20900;1;9
10255;13/07/2023 0:00;3;7;Persona;4;17700;19600;1;9
10256;14/07/2023 0:00;3;73;Persona;107;17300;22000;4;3
10257;14/07/2023 0:00;3;543;Persona;138;17400;18900;4;3
10258;14/07/2023 0:00;3;631;Persona;160;16800;21400;4;3
10259;14/07/2023 0:00;3;612;Persona;159;17400;21600;4;3
10260;14/07/2023 0:00;2;624;Empresa;175;17800;22700;4;2
10261;14/07/2023 0:00;2;882;Empresa;114;17800;21500;4;2
10262;14/07/2023 0:00;2;572;Empresa;152;16600;18600;4;2
10263;14/07/2023 0:00;2;1101;Persona;3;17000;19300;1;9
10264;14/07/2023 0:00;2;1153;Persona;156;17200;18200;1;9
10265;14/07/2023 0:00;2;191;Persona;73;17100;18600;1;9
10266;14/07/2023 0:00;2;169;Persona;1;16800;21200;1;9
10267;14/07/2023 0:00;2;235;Persona;77;17300;21200;3;6
10268;14/07/2023 0:00;2;567;Persona;128;17500;20200;3;6
10269;14/07/2023 0:00;2;713;Persona;108;18300;21500;3;6
10270;14/07/2023 0:00;2;1133;Persona;154;17300;20000;3;6
10271;14/07/2023 0:00;4;469;Persona;144;17200;19100;4;7
10272;14/07/2023 0:00;4;1062;Persona;168;17500;19300;4;7
10273;14/07/2023 0:00;4;102;Persona;86;17000;22000;4;7
10274;14/07/2023 0:00;4;252;Persona;11;17300;18800;4;7
10275;15/07/2023 0:00;3;1032;Persona;7;17800;19800;2;8
10276;15/07/2023 0:00;3;492;Persona;23;17100;20700;2;8
10277;15/07/2023 0:00;3;933;Persona;166;18200;19300;2;8
10278;15/07/2023 0:00;3;527;Persona;111;17500;20200;2;8
10279;15/07/2023 0:00;3;786;Persona;109;17700;21900;4;3
10280;15/07/2023 0:00;3;475;Persona;133;17500;21200;4;3
10281;15/07/2023 0:00;3;1121;Persona;11;17300;18500;4;3
10282;15/07/2023 0:00;3;897;Persona;111;17500;19000;4;3
10283;15/07/2023 0:00;3;696;Persona;13;17300;19800;4;3
10284;15/07/2023 0:00;3;10;Persona;93;16800;19400;4;3
10285;15/07/2023 0:00;3;536;Persona;74;18100;19800;4;3
10286;15/07/2023 0:00;3;286;Persona;169;18000;19000;4;3
10287;16/07/2023 0:00;2;133;Persona;130;17900;21100;4;5
10288;16/07/2023 0:00;2;482;Persona;125;17300;20100;4;5
10289;16/07/2023 0:00;2;711;Persona;168;17500;19900;4;5
10290;16/07/2023 0:00;2;323;Persona;90;17400;21100;4;5
10291;16/07/2023 0:00;2;1034;Persona;55;17800;19500;2;8
10292;16/07/2023 0:00;2;702;Persona;35;18000;20400;2;8
10293;16/07/2023 0:00;2;639;Persona;120;17600;22300;2;8
10294;16/07/2023 0:00;2;1024;Persona;145;17400;19500;2;8
10295;16/07/2023 0:00;1;789;Persona;98;18000;19500;4;10
10296;16/07/2023 0:00;1;231;Persona;24;17200;19600;4;10
10297;16/07/2023 0:00;1;6;Persona;48;17100;19100;4;10
10298;16/07/2023 0:00;1;998;Persona;5;17200;19100;4;10
10299;16/07/2023 0:00;3;657;Persona;122;17000;20400;4;2
10300;16/07/2023 0:00;3;91;Persona;143;17700;22700;4;2
10301;16/07/2023 0:00;3;371;Persona;70;17300;21900;4;2
10302;16/07/2023 0:00;3;1161;Persona;140;17300;22000;4;2
10303;16/07/2023 0:00;2;1059;Persona;78;17200;22100;4;5
10304;16/07/2023 0:00;2;1144;Persona;142;17200;19700;4;5
10305;16/07/2023 0:00;2;738;Persona;62;17100;19400;4;5
10306;16/07/2023 0:00;2;263;Persona;164;16800;20300;4;5
10307;16/07/2023 0:00;4;1055;Persona;121;17100;22100;1;4
10308;16/07/2023 0:00;4;846;Persona;14;16800;19000;1;4
10309;16/07/2023 0:00;4;742;Persona;17;18100;19800;1;4
10310;16/07/2023 0:00;4;61;Persona;167;18200;20900;1;4
10311;16/07/2023 0:00;3;939;Persona;6;17100;21400;4;12
10312;16/07/2023 0:00;3;1014;Persona;99;17500;21300;4;12
10313;16/07/2023 0:00;3;910;Persona;58;17600;18700;4;12
10314;16/07/2023 0:00;3;541;Persona;30;17400;19300;4;12
10315;16/07/2023 0:00;3;948;Persona;66;18400;21700;4;3
10316;16/07/2023 0:00;3;227;Persona;118;18000;20100;4;3
10317;16/07/2023 0:00;3;1029;Persona;71;17800;22800;4;3
10318;16/07/2023 0:00;3;305;Persona;26;17200;22300;4;3
10319;16/07/2023 0:00;2;852;Persona;163;17800;20000;4;5
10320;16/07/2023 0:00;2;182;Persona;121;17100;21000;4;5
10321;16/07/2023 0:00;2;618;Persona;16;17800;20000;4;5
10322;17/07/2023 0:00;2;779;Persona;77;17300;21000;4;5
10323;17/07/2023 0:00;2;789;Persona;101;17500;20000;3;6
10324;17/07/2023 0:00;2;806;Persona;176;17600;21100;3;6
10325;17/07/2023 0:00;2;1007;Persona;130;17900;19200;3;6
10326;17/07/2023 0:00;2;285;Persona;90;17400;22300;3;6
10327;17/07/2023 0:00;2;528;Persona;117;16800;19900;4;10
10328;17/07/2023 0:00;2;768;Persona;97;17500;20800;4;10
10329;17/07/2023 0:00;2;1143;Persona;148;17000;18300;4;10
10330;17/07/2023 0:00;2;467;Persona;51;17500;18400;4;10
10331;17/07/2023 0:00;2;683;Persona;73;17100;19500;1;9
10332;17/07/2023 0:00;2;835;Persona;39;17200;19100;1;9
10333;17/07/2023 0:00;2;744;Persona;41;17600;22800;1;9
10334;17/07/2023 0:00;2;532;Persona;73;17100;19100;1;9
10335;17/07/2023 0:00;4;1019;Persona;36;17600;21100;4;12
10336;17/07/2023 0:00;4;594;Persona;69;17800;18800;4;12
10337;17/07/2023 0:00;4;434;Persona;59;18100;19800;4;12
10338;17/07/2023 0:00;3;549;Persona;83;17300;18600;1;4
10339;17/07/2023 0:00;3;536;Persona;11;17300;21300;1;4
10340;17/07/2023 0:00;3;11;Persona;173;17500;20900;1;4
10341;17/07/2023 0:00;3;668;Persona;67;17700;21500;1;4
10342;17/07/2023 0:00;3;400;Persona;62;17100;18900;4;1
10343;17/07/2023 0:00;3;424;Persona;40;17000;18600;4;1
10344;17/07/2023 0:00;3;777;Persona;50;16300;18300;4;1
10345;17/07/2023 0:00;3;6;Persona;53;16800;18000;3;6
10346;18/07/2023 0:00;3;248;Persona;161;16600;18200;3;6
10347;18/07/2023 0:00;3;495;Persona;69;17800;22000;3;6
10348;18/07/2023 0:00;3;222;Persona;56;17400;22300;3;6
10349;18/07/2023 0:00;2;529;Persona;137;17800;21200;4;3
10350;18/07/2023 0:00;2;785;Persona;38;18100;22200;4;3
10351;18/07/2023 0:00;2;99;Persona;53;16800;18500;4;3
10352;18/07/2023 0:00;2;637;Persona;16;17800;20000;4;3
10353;18/07/2023 0:00;4;1162;Persona;93;16800;20900;4;3
10354;18/07/2023 0:00;4;191;Persona;149;17600;19000;4;3
10355;18/07/2023 0:00;4;885;Persona;90;17400;19000;4;3
10356;18/07/2023 0:00;4;4;Persona;76;17700;20100;4;3
10357;19/07/2023 0:00;2;946;Persona;46;16700;18400;4;3
10358;19/07/2023 0:00;2;1061;Persona;141;18800;21800;4;3
10359;19/07/2023 0:00;2;390;Persona;105;18200;22400;4;3
10360;19/07/2023 0:00;2;333;Persona;153;17200;21500;4;3
10361;19/07/2023 0:00;1;322;Persona;3;17000;21900;4;7
10362;19/07/2023 0:00;1;890;Persona;150;17600;22100;4;7
10363;19/07/2023 0:00;1;607;Persona;34;17500;18900;4;7
10364;19/07/2023 0:00;1;948;Persona;29;17700;20800;4;7
10365;19/07/2023 0:00;1;245;Persona;22;18000;20600;4;1
10366;19/07/2023 0:00;1;289;Persona;110;17200;21100;4;1
10367;19/07/2023 0:00;1;770;Persona;74;18100;22700;4;1
10368;19/07/2023 0:00;1;907;Persona;32;17800;20400;4;1
10369;19/07/2023 0:00;4;6;Persona;24;17200;19100;4;7
10370;19/07/2023 0:00;4;113;Persona;85;17600;18600;4;7
10371;19/07/2023 0:00;4;385;Persona;38;18100;20000;4;7
10372;19/07/2023 0:00;1;1050;Persona;178;17400;19800;4;2
10373;19/07/2023 0:00;1;416;Persona;59;18100;19000;4;2
10374;19/07/2023 0:00;1;1073;Persona;84;18500;20200;4;2
10375;19/07/2023 0:00;1;642;Persona;9;17100;20400;4;2
10376;19/07/2023 0:00;4;950;Persona;86;17000;20400;1;4
10377;19/07/2023 0:00;4;711;Persona;125;17300;19900;1;4
10378;19/07/2023 0:00;4;371;Persona;170;17400;22600;1;4
10379;20/07/2023 0:00;4;779;Persona;138;17400;19800;1;4
10380;20/07/2023 0:00;4;699;Persona;50;16300;18300;2;8
10381;20/07/2023 0:00;4;416;Persona;93;16800;18600;2;8
10382;20/07/2023 0:00;4;1035;Persona;115;18400;19300;2;8
10383;20/07/2023 0:00;4;1084;Persona;89;17200;21400;2;8
10384;20/07/2023 0:00;2;1176;Persona;138;17400;19200;4;1
10385;20/07/2023 0:00;2;983;Persona;101;17500;20700;4;1
10386;20/07/2023 0:00;2;112;Persona;142;17200;19600;4;1
10387;21/07/2023 0:00;2;217;Persona;6;17100;21900;4;1
10388;21/07/2023 0:00;2;578;Persona;121;17100;18000;2;11
10389;21/07/2023 0:00;2;565;Persona;23;17100;21300;2;11
10390;21/07/2023 0:00;2;166;Persona;87;18000;22200;2;11
10391;21/07/2023 0:00;1;686;Persona;39;17200;20000;4;12
10392;21/07/2023 0:00;1;306;Persona;141;18800;21100;4;12
10393;21/07/2023 0:00;1;622;Persona;79;17700;19300;4;12
10394;21/07/2023 0:00;1;789;Persona;173;17500;20100;4;12
10395;21/07/2023 0:00;1;292;Persona;139;17100;18500;1;9
10396;21/07/2023 0:00;1;25;Persona;134;18000;21000;1;9
10397;21/07/2023 0:00;1;451;Persona;163;17800;21900;1;9
